,epoch,batch_no,loss,global_batch
155,5,155000,0.11374898999929428,155
156,5,156000,0.12539337575435638,156
157,5,157000,0.13144360482692719,157
158,5,158000,0.16592223942279816,158
159,5,159000,0.1579790562391281,159
160,5,160000,0.1578277349472046,160
161,5,161000,0.14261320233345032,161
162,5,162000,0.20968493819236755,162
163,5,163000,0.14772020280361176,163
164,5,164000,0.1326572448015213,164
165,5,165000,0.12898550927639008,165
166,5,166000,0.10620167851448059,166
167,5,167000,0.2134067565202713,167
168,5,168000,0.14365790784358978,168
169,5,169000,0.16046740114688873,169
170,5,170000,0.15871746838092804,170
171,5,171000,0.14783969521522522,171
172,5,172000,0.11093825101852417,172
173,5,173000,0.14147216081619263,173
174,5,174000,0.17399489879608154,174
175,5,175000,0.15108837187290192,175
176,5,176000,0.17207510769367218,176
