,epoch,batch_no,loss,global_batch
154,9,154000,0.047837577760219574,154
155,9,155000,0.03151458129286766,155
156,9,156000,0.027883196249604225,156
157,9,157000,0.029453951865434647,157
158,9,158000,0.041471876204013824,158
159,9,159000,0.04724176600575447,159
160,9,160000,0.04196380451321602,160
161,9,161000,0.03743569180369377,161
162,9,162000,0.05120352283120155,162
163,9,163000,0.035530682653188705,163
164,9,164000,0.046258654445409775,164
165,9,165000,0.04269908368587494,165
166,9,166000,0.05228743329644203,166
167,10,167000,0.030054304748773575,167
168,10,168000,0.057716742157936096,168
169,10,169000,0.03224347531795502,169
170,10,170000,0.05675935372710228,170
171,10,171000,0.03646095469594002,171
172,10,172000,0.03871374949812889,172
173,10,173000,0.036821022629737854,173
174,10,174000,0.043315231800079346,174
175,10,175000,0.031135158613324165,175
176,10,176000,0.053239356726408005,176
